factory_id,sector,country,month,monthly_production_tons,energy_used_mwh,co2_emissions_kg,emission_per_mwh,energy_per_ton,intensity_diff
FAC_001,Electronics,Germany,1,449.72583433075283,1697.135168043283,271614.36125127,160.04285714285714,3.7737106443280677,-28.24285714285716
FAC_001,Electronics,Germany,2,254.2940192581294,985.1818576548422,157671.31930438857,160.04285714285717,3.874184145301512,-28.242857142857133
FAC_001,Electronics,Germany,3,233.4130433442636,909.6288842018888,145579.60556733943,160.04285714285714,3.897078205952127,-28.24285714285716
FAC_001,Electronics,Germany,4,196.64296389268762,579.2627242365071,92706.86142316557,160.04285714285717,2.945758712997346,-28.242857142857133
FAC_001,Electronics,Germany,5,138.1613881887389,554.7117507826207,88777.65348596715,160.04285714285717,4.014954959954821,-28.242857142857133
FAC_001,Electronics,Germany,6,167.75019308572493,546.223939550574,87419.23992550116,160.04285714285717,3.256174729238247,-28.242857142857133
FAC_001,Electronics,Germany,7,242.71293317686914,881.6090134319593,141095.2253925463,160.04285714285717,3.632311644429411,-28.242857142857133
FAC_001,Electronics,Germany,8,321.1710298546208,1290.5984894587127,206551.069677228,160.04285714285714,4.018415017204094,-28.24285714285716
FAC_001,Electronics,Germany,9,193.44462643792656,827.1361795367001,132377.23741928075,160.04285714285717,4.27582918568232,-28.242857142857133
FAC_001,Electronics,Germany,10,250.4637374455908,701.3323765708636,112243.23735319122,160.04285714285714,2.800135395740538,-28.24285714285716
FAC_001,Electronics,Germany,11,251.8218857595072,909.6288842018888,145579.60556733943,160.04285714285714,3.6121915355307714,-28.24285714285716
FAC_001,Electronics,Germany,12,292.15333838842207,1117.086590642283,178781.72964236425,160.04285714285717,3.8236311000393233,-28.242857142857133
FAC_002,Electronics,United States,1,250.3804313953642,1063.9666384589282,173639.35539649706,163.2,4.24940013294756,-28.80000000000001
FAC_002,Electronics,United States,2,319.27896112986383,1188.4276529635263,193951.3929636475,163.20000000000002,3.7222235024754546,-28.799999999999983
FAC_002,Electronics,United States,3,339.09095666805183,1427.7575880978288,233010.03837756562,163.19999999999996,4.210544575199366,-28.80000000000004
FAC_002,Electronics,United States,4,199.34942978469306,679.2160865132968,110848.06531897002,163.2,3.407163427790502,-28.80000000000001
FAC_002,Electronics,United States,5,247.05218163023684,1005.3212924702754,164068.43493114895,163.20000000000002,4.069267010055958,-28.799999999999983
FAC_002,Electronics,United States,6,244.88313192537763,954.4197192252146,155761.29817755503,163.2,3.8974498231917893,-28.80000000000001
FAC_002,Electronics,United States,7,260.0916100813623,1074.918956604608,175426.773717872,163.2,4.132847485039406,-28.80000000000001
FAC_002,Electronics,United States,8,227.18189103880124,613.3836690499287,100104.21478894836,163.2,2.6999672651952995,-28.80000000000001
FAC_002,Electronics,United States,9,149.60585728053363,569.2751604893783,92905.70619186654,163.2,3.8051662604486216,-28.80000000000001
FAC_002,Electronics,United States,10,272.9852710387421,1116.8169811639625,182264.53132595867,163.2,4.091125418284797,-28.80000000000001
FAC_002,Electronics,United States,11,261.5950067915326,926.8487690973619,151261.71911668946,163.2,3.5430675090674644,-28.80000000000001
FAC_002,Electronics,United States,12,343.3854976033348,1485.9169896909202,242501.65271755814,163.2,4.327256101559048,-28.80000000000001
FAC_003,Electronics,Japan,1,367.4869132453645,1478.1717989213457,262238.235498639,177.40714285714284,4.0223794253440435,-31.30714285714288
FAC_003,Electronics,Japan,2,134.61120960812434,440.1347437860077,78083.04736723623,177.40714285714284,3.269673789183778,-31.30714285714288
FAC_003,Electronics,Japan,3,132.8394678128192,589.0482202164636,104501.36175368792,177.40714285714287,4.434286209626169,-31.30714285714285
FAC_003,Electronics,Japan,4,213.51420945465625,629.6154379588481,111698.27594702793,177.40714285714284,2.948822186434195,-31.30714285714288
FAC_003,Electronics,Japan,5,174.48569071217815,747.7856848043226,132662.52181060685,177.40714285714284,4.285656214857344,-31.30714285714288
FAC_003,Electronics,Japan,6,289.6458034434988,1181.135345950173,209541.84705260317,177.40714285714284,4.077861069996746,-31.30714285714288
FAC_003,Electronics,Japan,7,139.85757512370625,909.6288842018888,161374.66140658795,177.40714285714287,6.503965790893397,-31.30714285714285
FAC_003,Electronics,Japan,8,187.88032728831035,598.6312347610755,106201.45698400594,177.40714285714287,3.18623691687768,-31.30714285714285
FAC_003,Electronics,Japan,9,243.98705691829826,904.324714963464,160433.66389676827,177.40714285714287,3.7064454417608186,-31.30714285714285
FAC_003,Electronics,Japan,10,349.93129219891927,1188.2912017642311,210811.34698727293,177.40714285714287,3.3957843389688747,-31.30714285714285
FAC_003,Electronics,Japan,11,204.69055338067247,798.0754247558438,141584.28089043495,177.40714285714287,3.8989362800325527,-31.30714285714285
