factory_id,sector,country,month,monthly_production_tons,energy_used_mwh,co2_emissions_kg,emission_per_mwh,energy_per_ton,intensity_diff
FAC_001,Textile,Japan,1,686.3437185580988,2097.819941439575,437844.99063474557,208.71428571428572,3.0565151027341924,0.0
FAC_001,Textile,Japan,2,632.5333079102547,2078.4363030955246,433799.3484032231,208.71428571428572,3.28589226385912,0.0
FAC_001,Textile,Japan,3,458.56941819490373,2216.9333028126903,462705.65077276295,208.71428571428572,4.834455187917562,0.0
FAC_001,Textile,Japan,4,485.3636654050066,1294.404883275203,270160.7906378674,208.71428571428575,2.66687635588688,2.842170943040401e-14
FAC_001,Textile,Japan,5,630.0697877269264,2346.2044582478184,489686.3876428661,208.71428571428572,3.7237215685457823,0.0
FAC_001,Textile,Japan,6,504.08455386711825,2199.2582804721296,459016.6211099688,208.71428571428572,4.362875758839213,0.0
FAC_001,Textile,Japan,7,392.72872457520447,1756.5200057019213,366610.8183329296,208.71428571428572,4.472603850410645,0.0
FAC_001,Textile,Japan,8,412.94692983735905,1400.8313559725277,292373.51586798043,208.71428571428572,3.3922793820606714,0.0
FAC_001,Textile,Japan,9,635.8427692993174,2511.0508978143666,524092.1945295414,208.71428571428572,3.9491695416800616,0.0
FAC_001,Textile,Japan,10,682.8131467245015,1997.033469782974,416809.41419327504,208.71428571428572,2.9247144396133433,0.0
FAC_001,Textile,Japan,11,597.6507852840986,2216.9333028126903,462705.65077276295,208.71428571428572,3.7094125154689648,0.0
FAC_001,Textile,Japan,12,576.9698925322621,2447.838856845875,510898.9385502605,208.71428571428572,4.242576412614113,0.0
FAC_002,Electronics,Germany,1,322.2539461105909,1389.1521508829567,222323.8792334538,160.04285714285717,4.310737440609116,-28.242857142857133
FAC_002,Electronics,Germany,2,206.81402179079376,831.459029019902,133069.07860157092,160.04285714285717,4.02032232544164,-28.242857142857133
FAC_002,Electronics,Germany,3,265.12196040859004,730.0116089526291,116833.14364423291,160.04285714285714,2.75349355378777,-28.24285714285716
FAC_002,Electronics,Germany,4,211.16115580791404,672.3984507232348,107612.56919217714,160.04285714285714,3.1842904446634694,-28.24285714285716
FAC_002,Electronics,Germany,5,223.83777209095086,862.4598418557799,138030.53726157575,160.04285714285714,3.8530576577814624,-28.24285714285716
FAC_002,Electronics,Germany,6,205.59663509179953,577.2235739632654,92380.50998729232,160.04285714285714,2.8075536046858613,-28.24285714285716
FAC_002,Electronics,Germany,7,326.8427197519698,1438.474238409611,230217.5270414696,160.04285714285714,4.4011206353356185,-28.24285714285716
FAC_002,Electronics,Germany,8,254.42500345107834,947.7428056667333,151679.4664554916,160.04285714285714,3.7250379986689017,-28.24285714285716
