factory_id,sector,country,month,monthly_production_tons,energy_used_mwh,co2_emissions_kg,emission_per_mwh,energy_per_ton,intensity_diff
FAC_001,Textile,Japan,1,601.2809824208107,2069.323462177608,431897.3683202122,208.71428571428572,3.441524882171273,0.0
FAC_001,Textile,Japan,2,761.0697875961541,3156.601121059452,658827.7482668371,208.71428571428572,4.147584324730069,0.0
FAC_001,Textile,Japan,3,863.595173566362,2143.0057993418604,447275.9246912083,208.71428571428572,2.481493487847965,0.0
FAC_001,Textile,Japan,4,785.9848182995266,3197.456100645786,667354.7661490706,208.71428571428575,4.068088881873651,2.842170943040401e-14
FAC_001,Textile,Japan,5,858.321352124859,3191.2379841399897,666056.956404075,208.71428571428572,3.7179990643827816,0.0
FAC_001,Textile,Japan,6,501.8668739696979,1766.1446201640751,368619.61286567344,208.71428571428572,3.519149622676058,0.0
FAC_001,Textile,Japan,7,404.1718032562285,1647.7567606593695,343910.37533190555,208.71428571428572,4.076872130574529,0.0
FAC_001,Textile,Japan,8,474.18189483600264,1830.8866254432473,382132.19425322633,208.71428571428572,3.8611483175174066,0.0
FAC_001,Textile,Japan,9,457.3902088599171,1474.4457635321153,307737.89436006005,208.7142857142857,3.223605872996917,-2.842170943040401e-14
FAC_001,Textile,Japan,10,676.7383381743549,1791.7724480333743,373968.50665382284,208.71428571428572,2.64765914233123,0.0
FAC_001,Textile,Japan,11,688.8234496033189,2143.0057993418604,447275.9246912083,208.71428571428572,3.11111040220245,0.0
FAC_001,Textile,Japan,12,606.0629703999537,2672.5212375809338,557793.3611579635,208.71428571428572,4.409642839286619,0.0
FAC_002,Textile,Japan,1,687.2908285020732,2799.3412761757986,584262.5149275488,208.71428571428572,4.0730083395363605,0.0
FAC_002,Textile,Japan,2,789.6988652797326,3459.232704944217,721991.2831319288,208.71428571428572,4.380445328003433,0.0
FAC_002,Textile,Japan,3,580.3086292867673,1485.6245839501378,310071.0738787359,208.7142857142857,2.56005943901964,-2.842170943040401e-14
FAC_002,Textile,Japan,4,821.8259145131977,2146.8185130885236,448071.69251747616,208.71428571428572,2.6122545847926624,0.0
FAC_002,Textile,Japan,5,584.3189820555253,1613.1692369767006,336691.4650318514,208.71428571428572,2.760768153212945,0.0
FAC_002,Textile,Japan,6,619.9140193621597,2535.820669968456,529261.9998319878,208.71428571428572,4.090600616804256,0.0
FAC_002,Textile,Japan,7,404.585386782728,1237.6180001723503,258308.55689311484,208.71428571428572,3.0589785014577915,0.0
FAC_002,Textile,Japan,8,541.3765394611906,1592.868977296637,332454.5108329124,208.71428571428572,2.942257119013603,0.0
FAC_002,Textile,Japan,9,456.4988629034352,1982.4382981150554,413763.193363728,208.71428571428572,4.34270150314571,0.0
FAC_002,Textile,Japan,10,540.1385277965212,2251.3897809175164,469897.20998864167,208.71428571428572,4.168171061786674,0.0
FAC_002,Textile,Japan,11,649.5828879714041,2139.153104582144,446471.8122563589,208.71428571428572,3.293118005713712,0.0
FAC_002,Textile,Japan,12,843.3395181241651,3295.325039784076,687781.4118749336,208.71428571428572,3.907471390779656,0.0
FAC_003,Textile,India,1,899.6037827043956,2819.73703543039,793151.7461089196,281.2857142857143,3.1344210525145586,0.0
FAC_003,Textile,India,2,686.6955122056497,2120.5769124493863,596487.9915161203,281.2857142857143,3.0880890798865765,0.0
FAC_003,Textile,India,3,529.9317608858776,1504.507992320712,423196.6052684974,281.2857142857143,2.839059862737143,0.0
FAC_003,Textile,India,4,610.4771086642849,2730.6056546683326,768080.3620059924,281.2857142857143,4.472904251304129,0.0
FAC_003,Textile,India,5,570.9942054395093,1967.2794358526983,553367.6013134232,281.2857142857143,3.44535796880536,0.0
FAC_003,Textile,India,6,756.5778806693698,3073.2738898525254,864468.0413028032,281.2857142857143,4.062072085868406,0.0
FAC_003,Textile,India,7,525.0084299078529,2143.0057993418604,602796.9169863033,281.2857142857143,4.081850266133805,0.0
FAC_003,Textile,India,8,528.9256771623149,1992.8613845827372,560563.4380347728,281.2857142857143,3.767753146858807,0.0
FAC_003,Textile,India,9,571.4368813764379,2516.047714462629,707728.2785395595,281.2857142857143,4.403019469800665,0.0
FAC_003,Textile,India,10,582.9877190383493,1556.7268975838883,437885.037334668,281.2857142857143,2.6702567596994027,0.0
FAC_003,Textile,India,11,884.7442861232321,3133.0302338994316,881276.6472211401,281.2857142857143,3.541170350619304,0.0
FAC_003,Textile,India,12,714.1833086254253,2860.379152810368,804583.7931262306,281.2857142857143,4.0051050175279,0.0
FAC_004,Textile,Japan,1,849.6350667418654,3596.347395194298,750609.0777684099,208.7142857142857,4.232814223388138,-2.842170943040401e-14
FAC_004,Textile,Japan,2,432.51884663114635,1806.3032227963804,377001.28692935884,208.71428571428572,4.176241652509543,0.0
FAC_004,Textile,Japan,3,896.5421257611068,2956.4104301136904,617045.0911994431,208.71428571428572,3.29757001390636,0.0
FAC_004,Textile,Japan,4,451.02896608289575,1542.7704723138543,321998.2371500773,208.71428571428572,3.4205574105639696,0.0
FAC_004,Textile,Japan,5,487.5244681355708,1341.5144512674713,279993.2304716822,208.71428571428572,2.751686405397858,0.0
FAC_004,Textile,Japan,6,415.8234408510046,1561.3388235018226,325873.7173051661,208.71428571428572,3.75481194688414,0.0
FAC_004,Textile,Japan,7,313.6472678231778,1296.0349238419176,270501.00339043455,208.71428571428575,4.132141602370252,2.842170943040401e-14
FAC_004,Textile,Japan,8,409.1747733822466,1309.3792205034176,273286.148736499,208.71428571428572,3.2000487461141938,0.0
FAC_004,Textile,Japan,9,550.7414576332054,1553.3458069569556,324205.4605663017,208.7142857142857,2.820462824121525,-2.842170943040401e-14
FAC_004,Textile,Japan,10,463.9751072030027,1321.1199185227526,275736.60013739165,208.71428571428572,2.8473939614711354,0.0
FAC_004,Textile,Japan,11,539.9696329601269,1948.0836211213255,406592.88149403664,208.71428571428572,3.6077651449432127,0.0
FAC_004,Textile,Japan,12,731.317125262061,2017.7746771838943,421138.40048080997,208.71428571428572,2.7590967139745874,0.0
FAC_005,Electronics,Japan,1,280.8479141512611,1028.3897969668012,182443.69562331744,177.40714285714287,3.661732009207388,-31.30714285714285
FAC_005,Electronics,Japan,2,289.502206817201,1222.3643188559342,216856.16133874885,177.40714285714284,4.2222970674201665,-31.30714285714288
FAC_005,Electronics,Japan,3,220.89193253590867,962.5661264494556,170766.1063044652,177.40714285714287,4.357633687201224,-31.30714285714285
FAC_005,Electronics,Japan,4,176.05084232940249,579.114864071446,102739.1134210179,177.40714285714287,3.289475110763087,-31.30714285714285
FAC_005,Electronics,Japan,5,246.06513123275056,767.5387952312695,136166.86469399315,177.40714285714284,3.1192505471458376,-31.30714285714288
FAC_005,Electronics,Japan,6,217.1002058352582,772.6201319894918,137068.33013016434,177.40714285714284,3.5588180537045546,-31.30714285714288
FAC_005,Electronics,Japan,7,360.15830628551157,977.7327968186628,173456.78196132233,177.40714285714284,2.71473066080996,-31.30714285714288
FAC_005,Electronics,Japan,8,288.9862241859908,868.0861181866262,154004.6779814374,177.40714285714284,3.0039013819147593,-31.30714285714288
FAC_005,Electronics,Japan,9,170.13708514946828,737.9535108801357,130918.22392664236,177.40714285714284,4.337405394196281,-31.30714285714288
FAC_005,Electronics,Japan,10,135.87583920257754,598.6906660664357,106212.00052208618,177.40714285714287,4.406159841072604,-31.30714285714285
FAC_005,Electronics,Japan,11,286.2185729154161,944.7673082603418,167608.46882330076,177.40714285714284,3.3008595446373827,-31.30714285714288
FAC_005,Electronics,Japan,12,290.74072907702936,933.0061079933264,165521.94788735893,177.40714285714287,3.2090657231107587,-31.30714285714285
FAC_006,Steel,United States,1,1029.611243455516,4026.205675827169,888986.2132226389,220.79999999999998,3.910413470539301,28.799999999999983
FAC_006,Steel,United States,2,1368.8268886195738,4517.828761376093,997536.5905118412,220.79999999999998,3.300511407934283,28.799999999999983
FAC_006,Steel,United States,3,1038.6879180558028,2660.2463101584012,587382.3852829749,220.79999999999998,2.561160348469059,28.799999999999983
FAC_006,Steel,United States,4,1429.4713165148464,6148.293691422312,1357543.2470660466,220.8,4.301096230746548,28.80000000000001
FAC_006,Steel,United States,5,1529.3552165587482,5201.9966406302565,1148600.8582511607,220.8,3.4014312595967326,28.80000000000001
FAC_006,Steel,United States,6,1541.0163880410928,5474.409204560887,1208749.552367044,220.8,3.5524665714423964,28.80000000000001
