factory_id,sector,country,month,monthly_production_tons,energy_used_mwh,co2_emissions_kg,emission_per_mwh,energy_per_ton,intensity_diff
FAC_001,Steel,United States,1,863.3062957901292,3786.383222135053,836033.4154474196,220.79999999999998,4.385909428205453,28.799999999999983
FAC_001,Steel,United States,2,1347.3083384416814,3543.8684912137714,782486.1628600006,220.79999999999995,2.6303321890760856,28.799999999999955
FAC_001,Steel,United States,3,1469.466559565171,5431.414854976094,1199256.3999787215,220.79999999999998,3.6961813248634257,28.799999999999983
FAC_001,Steel,United States,4,1652.875270212661,6367.478177947957,1405939.181690909,220.8,3.852364599252979,28.80000000000001
FAC_001,Steel,United States,5,1936.54129920434,7259.874805578021,1602980.357071627,220.79999999999998,3.7488871569952367,28.799999999999983
FAC_001,Steel,United States,6,1109.1737120593357,4684.076089190118,1034244.0004931779,220.79999999999995,4.223032008659381,28.799999999999955
FAC_001,Steel,United States,7,1733.0617345195674,5998.434999724687,1324454.4479392108,220.79999999999998,3.461177914350264,28.799999999999983
FAC_001,Steel,United States,8,1170.088877805229,4865.339710774594,1074267.0081390303,220.79999999999998,4.15809414401123,28.799999999999983
FAC_001,Steel,United States,9,1409.3142524872235,5176.093400348503,1142881.4227969493,220.79999999999998,3.6727744654632506,28.799999999999983
FAC_001,Steel,United States,10,1342.0764867931566,4307.393749070421,951072.5397947489,220.79999999999998,3.209499452123465,28.799999999999983
FAC_001,Steel,United States,11,1463.3907372294007,5431.414854976094,1199256.3999787215,220.79999999999998,3.7115274251764427,28.799999999999983
FAC_001,Steel,United States,12,1612.5745772443474,6209.041122207975,1370956.2797835206,220.79999999999995,3.850390059366006,28.799999999999955
FAC_002,Steel,Germany,1,969.2941629743408,2506.1486506499823,542652.7871128826,216.52857142857144,2.5855398148274262,28.242857142857133
FAC_002,Steel,Germany,2,1601.598671482838,4462.543963912573,966268.269443184,216.52857142857144,2.786305984994938,28.242857142857133
FAC_002,Steel,Germany,3,1740.2423672060204,6491.261248425779,1405543.524891279,216.5285714285714,3.7300903430178955,28.242857142857105
FAC_002,Steel,Germany,4,1383.5909221491768,4133.028336627302,894918.7214037147,216.52857142857147,2.9871750894457554,28.24285714285716
FAC_002,Steel,Germany,5,1628.0420331548237,4798.312274280001,1038971.7020180281,216.52857142857144,2.9472901660787096,28.242857142857133
FAC_002,Steel,Germany,6,1561.1866050433432,6339.303518000597,1372640.3346047865,216.52857142857144,4.0605674539621095,28.242857142857133
FAC_002,Steel,Germany,7,2194.402809915909,9505.071840923341,2058119.6270410726,216.5285714285714,4.3315073230732795,28.242857142857105
FAC_002,Steel,Germany,8,1354.9153884905716,4256.012341034806,921548.2721866365,216.5285714285714,3.141164663998812,28.242857142857105
FAC_002,Steel,Germany,9,1540.4394078391597,4563.566926188131,988142.627146193,216.52857142857144,2.9625098546327386,28.242857142857133
FAC_002,Steel,Germany,10,1061.2380550592004,4684.105713629284,1014242.718592558,216.52857142857147,4.413812425307331,28.24285714285716
FAC_002,Steel,Germany,11,1355.4680955710198,5892.173829996894,1275823.982018042,216.52857142857147,4.346966077069258,28.24285714285716
FAC_002,Steel,Germany,12,1317.242970445902,5400.590975244492,1169382.2487397252,216.5285714285714,4.099920133501513,28.242857142857105
FAC_003,Electronics,United States,1,249.50591309409572,760.0847105887066,124045.82476807691,163.2,3.046359507728609,-28.80000000000001
FAC_003,Electronics,United States,2,289.5702697457128,1247.8633356550436,203651.2963789031,163.2,4.309362755889476,-28.80000000000001
FAC_003,Electronics,United States,3,288.8952228226945,1019.4778690302214,166378.78822573213,163.2,3.528884482994418,-28.80000000000001
FAC_003,Electronics,United States,4,223.40246436130928,914.8317466587931,149300.54105471502,163.2,4.094993979919728,-28.80000000000001
FAC_003,Electronics,United States,5,251.79476979107318,795.2342355287158,129782.22723828642,163.20000000000002,3.1582635182953234,-28.799999999999983
FAC_003,Electronics,United States,6,203.37449936693872,519.5701126877136,84793.84239063486,163.2,2.554745625951258,-28.80000000000001
FAC_003,Electronics,United States,7,224.5755534884776,933.2940280184346,152313.5853726085,163.2,4.155813103968681,-28.80000000000001
FAC_003,Electronics,United States,8,150.11020616956557,595.7971398380538,97234.09322157038,163.2,3.9690648293763386,-28.80000000000001
FAC_003,Electronics,United States,9,270.0349612820277,849.6095197997032,138656.27363131155,163.2,3.1462945233686277,-28.80000000000001
FAC_003,Electronics,United States,10,333.9638688779838,906.5973906579519,147956.69415537774,163.2,2.7146571085783653,-28.80000000000001
FAC_003,Electronics,United States,11,309.1905363564751,1252.7916485763935,204455.59704766743,163.2,4.051843446890018,-28.80000000000001
FAC_003,Electronics,United States,12,372.0189681766489,1526.666783749898,249152.01910798336,163.2,4.103733718827417,-28.80000000000001
FAC_004,Textile,United States,1,801.1730094418796,3448.1659753766808,662047.8672723228,192.00000000000003,4.303896829698211,2.842170943040401e-14
FAC_004,Textile,United States,2,774.0423283864785,2245.2209702905593,431082.4262957874,192.0,2.9006436572671808,0.0
FAC_004,Textile,United States,3,775.3953916521805,2370.537366610234,455143.17438916495,192.0,3.0571981625518703,0.0
FAC_004,Textile,United States,4,633.9693148512275,2280.073629578023,437774.13687898044,192.0,3.596504714290602,0.0
FAC_004,Textile,United States,5,633.0191936550596,2497.7806698284903,479573.88860707014,192.0,3.9458213824548953,0.0
FAC_004,Textile,United States,6,444.89658319892743,1616.0363139008273,310278.9722689588,191.99999999999997,3.632386435249933,-2.842170943040401e-14
FAC_004,Textile,United States,7,686.5674899373707,2054.7957546181865,394520.78488669184,192.0,2.992853266043265,0.0
FAC_004,Textile,United States,8,670.0084587199751,2612.443082196117,501589.07178165443,192.0,3.8991195531875626,0.0
FAC_004,Textile,United States,9,645.6725648477756,1842.9354486074396,353843.6061326284,192.0,2.85428799199782,0.0
FAC_004,Textile,United States,10,595.07275872139,2426.489680182182,465886.01859497896,192.0,4.077635288491255,0.0
FAC_004,Textile,United States,11,702.7675945773012,2451.1245273323675,470615.90924781456,192.0,3.4878166640661106,0.0
FAC_004,Textile,United States,12,693.0366413393614,1915.6511771862,367805.0260197504,192.0,2.7641412631286215,0.0
FAC_005,Textile,India,1,863.8571390659258,3324.6393257089194,935173.5474744089,281.2857142857143,3.848598541772539,0.0
FAC_005,Textile,India,2,710.6847687866683,2470.428350807393,694896.2032485367,281.2857142857143,3.4761239572153553,0.0
FAC_005,Textile,India,3,563.3174213106535,1420.7060213706563,399624.30801126035,281.2857142857143,2.5220345894240994,0.0
FAC_005,Textile,India,4,503.20104034374594,2250.6469191813508,633074.8262668685,281.2857142857143,4.472659511283784,0.0
FAC_005,Textile,India,5,666.9040775413182,2202.2056538811057,619448.9903559852,281.2857142857143,3.302132537560722,0.0
FAC_005,Textile,India,6,432.8961734614778,1157.536068667872,325598.35988672,281.2857142857143,2.6739346282784315,0.0
FAC_005,Textile,India,7,557.393880589398,2389.542839689826,672144.2644784667,281.2857142857143,4.286991520543932,0.0
FAC_005,Textile,India,8,440.11169251363737,2132.4645641000106,599831.8181018458,281.2857142857143,4.845280414889077,0.0
FAC_005,Textile,India,9,395.7069049272762,1633.1508786649185,459382.0114416035,281.2857142857143,4.127173062509643,0.0
FAC_005,Textile,India,10,696.7334444581879,2912.73243421729,819310.0232819777,281.2857142857143,4.180554927261121,0.0
FAC_005,Textile,India,11,856.2611403010908,3046.5637993269465,856954.8744106797,281.2857142857143,3.557984423134828,0.0
FAC_005,Textile,India,12,892.2444392661795,3038.7541560055342,854758.1333106995,281.2857142857143,3.405741770164169,0.0
FAC_006,Electronics,United States,1,288.4267493150861,1150.932225273791,187832.13916468265,163.2,3.9903796302071752,-28.80000000000001
FAC_006,Electronics,United States,2,292.1027156969669,744.128413628546,121441.75710417872,163.20000000000002,2.5474888579965116,-28.799999999999983
FAC_006,Electronics,United States,3,215.31568616405085,591.6669804378471,96560.05120745664,163.2,2.747904674195688,-28.80000000000001
FAC_006,Electronics,United States,4,210.01128805601695,896.9792379269237,146387.01162967394,163.2,4.271100121473802,-28.80000000000001
FAC_006,Electronics,United States,5,261.6339267675559,904.8028261990464,147663.82123568436,163.2,3.4582778975866635,-28.80000000000001
